PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO,RegID,RegName,Household no,NearestZone0,NearestZone1,No central heating,Gas central heating,Electric (including storage heaters) central heating,Oil central heating,"Solid fuel (for example wood, coal) central heating",Other central heating,Two or more types of central heating,District or communal heat networks only,Renewable energy only,Tank or bottled gas only,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only
richmond,28.2,17.86188,,"-0.296251878763544,51.475879338811026",Laleham,UKPN,E12000007,London,11372.137750696882,E02000785,E02006972,210.16011166891786,7641.531605523698,1817.7299646864071,17.212767508785504,0.0,152.0954492561356,,349.82920785268095,16.062151132616155,45.49908170381305,58.81769466506081,755.5519511175874,1.9006410384645562
ripe,2.0,3.8666,,"0.12868500924036513,50.864496448303235",Ninfield,UKPN,E12000008,South East,2116.8129002145347,E02004382,E02004415,31.07442503624813,1050.7978114190125,128.36156333006355,510.07888808213414,2.4830691846535955,7.5833513616890675,,8.36643131266905,42.10158493355459,85.07263556093011,29.58837690696636,248.32470093696773,18.266959677085637
romney warren,9.9,8.3655,,"0.9204411354167297,50.96696857575069",Sellindge,UKPN,E12000008,South East,4579.785423044715,E02005114,E02005113,44.360858350218265,3662.7784770395574,197.19632105595286,160.82853555510883,5.031258622994957,15.365581501113656,,6.780911292479111,7.898825356190367,54.77379709211956,38.653733830003446,437.5320813918825,9.253245837777545
rosherville,13.6,9.60024,,"0.3514982160433226,51.44331029719679",Northfleet,UKPN,E12000008,South East,5255.757481289915,E02005058,E02005055,103.90195738291946,4332.22449087705,300.5452817650315,10.243390712914005,1.8450023938175526,62.78643941089087,,1.8649604161236402,2.6069056481256063,34.559710005390556,15.621021261211817,425.4696843677204,0.0
rusthall,9.2,3.76648,,"0.22275340069460037,51.134656706099086",Northfleet,UKPN,E12000008,South East,2062.0010997775926,E02005167,E02005171,21.961526181726555,1619.1582090691963,125.91214759789477,75.54612973268165,1.1879209890610258,6.910359014485372,,4.002570456466545,10.070874529877857,10.269956629158342,16.390377553288094,185.5798289220984,3.972302602699529
ruxley,14.6,9.39948,,"0.1292965364397885,51.41538296559334",Littlebrook,UKPN,E12000007,London,5984.374620416235,E02000092,E02000091,94.06748205766115,4717.079614141024,547.8548002744309,10.033989191447716,2.7109286265564174,52.82943252927111,,65.15714280256053,4.256022871970664,27.777000809640562,14.451593276547582,425.1916144556541,0.0
seaford,19.8,12.10572,,"0.13090418153056052,50.788885803824755",Ninfield,UKPN,E12000008,South East,6627.410195620208,E02004390,E02004391,72.48797465833867,5183.753178664308,693.6765233087975,51.244758213873695,0.0,26.216310103609555,,27.227971404072537,13.662633204691911,35.82698802299481,37.03589380943265,463.34766069461836,6.23586245875224
selsdon,19.4,12.93398,,"-0.04530397601771776,51.32195696718823",Beddington,UKPN,E12000008,South East,7080.850285810994,E02006790,E02000232,60.25207787100091,5903.866491256274,243.39319527294217,170.5151370502944,4.153748980117406,33.8283907449882,,27.991210029107208,20.867772603823322,61.180830620886994,61.21908454147297,585.6947479723023,2.7779537589824086
smeeth,2.2,2.57928,,"0.9478729931924661,51.09395417189063",Sellindge,UKPN,E12000008,South East,1412.0553399020703,E02005005,E02005001,15.31074345267612,905.9141093915972,63.01060857219756,208.5950781460777,4.630647400167586,5.724185542308895,,1.9503077907642137,17.084231387390336,50.968483199682886,14.702306430654856,146.8753828478469,6.000234017738419
sompting,13.2,7.9002,,"-0.3454619780819841,50.84643690040126",Bolney,UKPN,E12000008,South East,4325.05179596412,E02006539,E02006536,55.02165544404342,3695.5406653365862,205.7687030231141,15.685082645517937,3.1076542351250116,11.524602008708639,,1.0470902648379345,5.1228054261438745,4.477777353186485,15.348359948581658,356.87498226430415,0.7793790445756953
south hove,19.0,14.7098,,"-0.1742864635700056,50.8276645667054",Bolney,UKPN,E12000008,South East,8053.042569589759,E02003518,E02003509,239.40224404517923,5528.448094343286,1157.6568861246951,50.39566223777702,0.0,78.41260117967373,,231.46157566475648,6.583763128326776,20.141734935919587,17.846892940332513,533.0772433189778,2.003295690475012
southwick,14.1,9.10014,,"-0.23322318311116622,50.851405318169924",Bolney,UKPN,E12000008,South East,4981.97220963076,E02003495,E02006534,54.000492948208624,4430.332226660842,137.41838301682319,5.807728347248713,0.0,16.495150775919623,,14.954411568521165,4.645286557687476,13.421826024323446,16.23728502728971,356.10131402023603,0.8245180418929219
stanford,11.2,8.43808,,"1.037970023054857,51.14606774272086",Sellindge,UKPN,E12000008,South East,4619.5201461341385,E02005102,E02005110,43.11388113031131,2324.056342637544,265.4469837729844,1125.6421609014326,29.620008839319972,14.443225165542602,,4.696536252822315,45.954856439742414,225.11119375085548,59.8272591318945,564.1408586219811,29.714006054581812
stone,7.6,0.8139599999999998,,"0.25545224494376373,51.440593485371664",Littlebrook,UKPN,E12000008,South East,445.61139715993954,E02005033,E02005035,7.126416237222416,348.24339924258084,45.49695597356114,0.9281692753610511,0.0,3.276138258321441,,1.1359675705342334,0.2165310600095348,2.723341446231922,1.5858221813491804,33.697703892287976,0.0
c.e.r.l.,9.2,8.3996,,"-0.3416497112085831,51.31308232542677",West Weybridge,UKPN,E12000008,South East,4598.453844887499,E02006364,E02006366,44.820165336296355,3711.346842583166,388.69862477734563,28.784604458726037,1.5007990641772657,31.42954588331536,,10.113558141803262,9.895954965156754,7.929097971313515,38.82623011126744,334.9072520716195,0.0
surbiton,16.4,12.65588,,"-0.2902457072776661,51.381572343378714",Chessington,UKPN,E12000007,London,8057.629472165845,E02000614,E02000613,134.75103294508403,6603.74698345586,581.6638376166244,5.3585389034075614,0.0,68.32169113146745,,26.82902943350155,12.500845908800692,66.28941246736045,22.472157348492523,561.3770042829892,0.0
teddington,18.4,11.17064,,"-0.33442119448229257,51.415520900468046",Chessington,UKPN,E12000007,London,7112.020506432952,E02000804,E02000801,85.96966101064677,5920.2707105560385,484.936420501217,3.766887979441325,1.2438767083255178,53.183599810318555,,46.94040020578996,12.888641409928967,22.702280269385646,33.93480154181158,469.3846064978021,0.0
ticehurst,12.6,4.96944,,"0.3958918732513225,51.05173177973844",Ninfield,UKPN,E12000008,South East,2720.5748458185785,E02004392,E02004407,31.550099980666598,1634.983416111488,158.41049628728157,458.9767529464998,6.094916313432709,6.381948673222741,,7.666831957926883,26.026904619254132,55.03438843275412,29.8154295511229,336.56948070495235,17.527540009736366
wadhurst,7.0,3.804500000000001,,"0.3060797689259716,51.064044239425684",Ninfield,UKPN,E12000008,South East,2082.815568940723,E02004407,E02005173,18.787560367120772,1535.7796691495644,129.51111002623253,152.728005598611,1.5727492751078007,8.783018181859797,,2.119682989674751,13.037048639251745,19.942149567069492,20.12187200550332,201.63894265879296,3.1554805899217446
west hoathly,9.8,8.35646,,"-0.07213375085303332,51.07611089869179",Bolney,UKPN,E12000008,South East,4574.836375142697,E02006609,E02006608,34.00790470459684,2695.324006733501,245.49077619986946,925.356257586958,8.342016973669201,12.131769015747127,,14.366064800104434,61.99034144059065,121.08936796754077,57.54962199230572,473.266323361451,24.175637299021155
west worthing,18.4,16.33736,,"-0.4245555057718706,50.817887282544284",Bolney,UKPN,E12000008,South East,8944.06827793124,E02006633,E02006626,85.2535734461727,7725.403887929141,484.95680174987217,15.128821747535929,1.2489347373000124,35.963172739942515,,11.78281898989334,1.176459185714435,22.794595521067002,41.12233526219334,591.1530589250718,8.770287066103885
whitstable,28.2,15.82866,,"1.0249059101854472,51.33886659170943",Canterbury,UKPN,E12000008,South East,8665.574841232554,E02005018,E02005017,81.42795050473879,7245.46427624375,367.46723411029876,64.68067999615751,1.363303671443831,23.79177883595483,,2.7561019876380657,43.66250428928795,128.3385783780495,80.79846939999523,721.5018082279767,10.941040231896332
wingham,11.0,12.230899999999998,,"1.1874266118858352,51.25582343530871",Canterbury,UKPN,E12000008,South East,6695.941369997918,E02005046,E02005027,57.16552736419686,5376.903420291204,210.3594417336645,250.10113993608863,11.376744229994491,27.57527218041201,,11.925729268211093,20.24237780885882,77.7130588123838,49.94531488271304,694.9026702689042,12.6809417829422
cobham surrey,19.8,15.99642,,"-0.4002024762974401,51.329044312019015",Chessington,UKPN,E12000008,South East,8757.41690716645,E02006333,E02006334,64.61251668666993,7274.0252681885295,378.84252937856934,80.46264544853219,3.98547598614257,61.438290869416726,,28.64773862277423,32.536393356156836,79.1205278076098,69.98693090438876,776.1094413912887,1.3327078802828785
wittersham,0.8,1.4,,"0.7215983480767222,51.02658111732035",Ninfield,UKPN,E12000008,South East,766.4454715513237,E02005008,E02005009,8.349327888177767,413.6788346171174,60.17960689911937,153.73645265401956,4.139882301792859,4.050233789352803,,2.958853916975322,6.026724657748729,34.70604186396775,6.608943839063535,81.93860316410975,2.0135854327887683
south worthing,16.7,8.400099999999998,,"-0.3926447832526059,50.81183865925188",Bolney,UKPN,E12000008,South East,4598.727575413052,E02006632,E02006630,100.38345602090378,3163.7575973336498,830.9297185135417,4.177422122604872,1.1823776263463746,26.30877929782705,,55.37610851951624,4.455057507666325,2.8394534685394355,11.679264185311608,289.18914999090964,0.5930649132929976
goddards green,17.3,4.0620400000000005,,"-0.16942782750825794,50.95614584491836",Bolney,UKPN,E12000008,South East,2223.8086880430997,E02006619,E02006615,20.371602906794642,1631.4206928405738,117.33354199003416,190.08315285398058,1.5403188997511867,5.712206359859181,,2.854465270122808,21.40128174853658,42.53897660835148,23.1846533582947,193.74963660027296,6.567129766445352
grovehurst,17.5,13.59925,,"0.7384462204549306,51.375427587213665",Kemsley,UKPN,E12000008,South East,7445.059699281671,E02005121,E02005123,72.65453710208048,6234.096098459032,338.84378644337454,82.74036688445541,2.38735694613674,40.968723129795805,,22.5230301636142,16.491338404795883,77.97130782932153,47.16356578012851,582.0526131673777,5.588177167191393
croydon central,29.7,7.199279999999998,,"-0.09724092875059624,51.37647723388345",Beddington,UKPN,E12000007,London,4583.571486642897,E02006987,E02000213,113.68271630408424,2253.718903953932,1067.2593570393485,8.101913629307067,0.0,165.74670456196316,,249.87735205118426,14.112611510053103,27.24122598797178,19.631198855483795,413.2979485237841,0.0
addington grid,16.4,4.900319999999999,,"-0.010838994381850202,51.34145668411071",Beddington,UKPN,E12000007,London,3119.8907428834445,E02000229,E02000225,58.838799103548574,2575.818961165037,99.66888276132447,0.6960894560341158,0.6895740988296382,52.950239256028915,,11.152535325575975,4.546907304274973,26.495948815096085,11.676788816203512,309.0455544694912,0.0
edenbridge,4.5,5.1138,,"0.06542274792628656,51.20911422555522",Northfleet,UKPN,E12000008,South East,2799.6063231565427,E02005100,E02005099,26.12327270140857,2006.0847963176968,143.2021208067596,277.33176881074047,3.2227092015562087,10.193737459597633,,1.3573209791216503,17.075788454168038,57.65751820172022,21.980071748630323,275.1259724425962,5.253521429579315
gravesend south,19.2,15.2928,,"0.3538519513110298,51.41355748326879",Northfleet,UKPN,E12000008,South East,8372.212362385775,E02005063,E02005058,130.2314513006841,7198.4960624277255,257.3180179993312,24.326789056376242,1.6066061141569896,71.49635570575913,,4.330627526186715,4.540124790453962,44.75545303000068,42.319197817160585,700.5703491250944,1.6117045765366809
