PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO
Goldenhill Bank 33/11kv,6.5,5.54,,"-2.2268,53.0829",Cellarhead 132kV,WPD
Grangetown Grid Primary,30.0,15.99,,"-3.1938,51.4634",Cardiff East & Aberthaw 132 kV,WPD
Grantham North 11kv S Stn,39.0,14.2,,"-0.6471,52.9375",Staythorpe 132kV,WPD
Grassmoor 33 11kv S Stn,23.0,20.62,,"-1.3839,53.1997",Chesterfield 132kV,WPD
Great Alne 66/11kv,10.5,9.74,,"-1.8113,52.2341",Feckenham 66kV,WPD
Great Hale 33 11kv S Stn,6.0,4.4399999999999995,,"-0.2947,52.9686",Bicker Fen 132kV,WPD
Great Torrington,10.5,6.34,,"-4.1325,50.9569",Alverdiscott_Indian Queens,WPD
Gresley 11kv S Stn,48.0,28.2,,"-1.5895,52.7584",Drakelow 132kV,WPD
Groby Road 33 11kv S Stn,23.0,19.14,,"-1.173,52.6506",Enderby 132kV,WPD
Gulson Road 33 6 6kv S Stn,23.0,8.81,,"-1.4911,52.4074",Coventry 132kV,WPD
Gunnislake,5.0,5.0,,"-4.225,50.5202",Abham_Exeter _Landulph,WPD
Gwaun Cae Gurwen,7.7,5.45,,"-3.8678,51.7894",Swansea North 132 kV,WPD
Halesfield 33/11kv,48.0,24.47,,"-2.4333,52.6407",Ironbridge & Shrewsbury 132kV,WPD
Halesowen 132/11kv,78.0,42.64,,"-2.0461,52.4538",Kitwell 132kV,WPD
Halfway 33 11kv S Stn,13.0,10.17,,"-1.3422,53.3281",Chesterfield 132kV,WPD
Hall Green 132/11kv,78.0,41.47,,"-1.8425,52.4406",Kitwell 132kV,WPD
Hallcroft Rd 33 11kv S Stn,12.0,9.24,,"-0.9561,53.3353",Staythorpe 132kV,WPD
Hamilton 33 11kv S Stn,23.0,19.2,,"-1.0785,52.6588",Enderby 132kV,WPD
Hammerley Down 33/11kv,23.0,23.0,,"-2.4201,51.6257",Iron Acton 132kV,WPD
Hanslope Park 33 11kv S Stn,12.0,9.9,,"-0.8057,52.1066",East Claydon 132kV,WPD
Harbury 11kv S Stn,23.0,8.68,,"-1.4307,52.2272",Berkswell 132kV,WPD
Harlescott 33/11kv,15.0,7.55,,"-2.7288,52.7386",Ironbridge & Shrewsbury 132kV,WPD
Harrold 33 11kv S Stn,8.0,2.24,,"-0.6047,52.2064",Grendon 132kV,WPD
Hatherleigh,6.25,6.06,,"-4.0756,50.8177",Alverdiscott_Indian Queens,WPD
Hatton 33 11kv S Stn,38.0,24.880000000000003,,"-1.6816,52.8638",Drakelow 132kV,WPD
Haven Road,34.5,19.55,,"-3.5306,50.7173",Abham_Exeter _Landulph,WPD
Hawkesmill Lane 33/6.6kv,14.5,1.7100000000000009,,"-1.5605,52.4428",Berkswell 132kV,WPD
Hawton 11kv S Stn,19.5,13.57,,"-0.8053,53.05",Staythorpe 132kV,WPD
Hayle,17.25,13.49,,"-5.429,50.1922",Alverdiscott_Indian Queens,WPD
Hazelwood 33/11kv,35.2,25.720000000000002,,"-0.713,52.4853",Grendon 132kV,WPD
Heanor 11kv S Stn,27.7,22.78,,"-1.3624,53.0213",Willington 132kV,WPD
Heath,22.9,14.969999999999999,,"-3.1984,51.5073",Cardiff East & Aberthaw 132 kV,WPD
Heath Hospital Primary,14.0,6.21,,"-3.1943,51.5063",Cardiff East & Aberthaw 132 kV,WPD
Heavitree,14.0,11.07,,"-3.4903,50.7207",Abham_Exeter _Landulph,WPD
Heddon Cross,3.9,2.3899999999999997,,"-3.9292,51.0368",Alverdiscott_Indian Queens,WPD
Helston,17.25,14.84,,"-5.268,50.1119",Alverdiscott_Indian Queens,WPD
Hemyock,6.287,4.657,,"-3.2515,50.9187",Abham_Exeter _Landulph,WPD
Hendy,9.6,6.18,,"-4.0542,51.713",Swansea North 132 kV,WPD
Hereford Central 66/11kv,38.0,21.06,,"-2.716,52.0593",Port Ham 132kV,WPD
Hereford North 66/11kv,65.0,36.03,,"-2.7145,52.0745",Port Ham 132kV,WPD
Hereford South 66/11kv,38.0,25.08,,"-2.7063,52.0294",Port Ham 132kV,WPD
Hewlett Packard,34.5,14.46,,"-2.5562,51.5016",Iron Acton,WPD
High Littleton,10.5,4.87,,"-2.5,51.3304",Seabank,WPD
High Offley 33/11kv,5.0,1.2400000000000002,,"-2.3205,52.832",Cellarhead 132kV,WPD
Higher Woodway,17.25,6.09,,"-3.4961,50.5616",Abham_Exeter _Landulph,WPD
Highfields 33 11kv S Stn,23.0,17.87,,"-1.1214,52.6293",Enderby 132kV,WPD
Highmead,23.0,14.09,,"-3.245,51.4767",Cardiff East & Aberthaw 132 kV,WPD
Highters Heath 132/11kv,78.0,26.96,,"-1.8697,52.4044",Kitwell 132kV,WPD
Hill Chorlton 33/11kv,2.0,1.85,,"-2.2974,52.9521",Cellarhead 132kV,WPD
Hillmorton 33 11kv S Stn,20.0,15.85,,"-1.2204,52.3668",Coventry 132kV,WPD
Hinksford 132/33kv 132/11kv & 33/11kv,39.0,26.25,,"-2.1941,52.5059",Penn 132kV,WPD
Hinstock 33/11kv,6.5,4.38,,"-2.4509,52.8368",Cellarhead 132kV,WPD
Hirwaun Primary,14.0,6.22,,"-3.5362,51.7417",Swansea North 132 kV,WPD
Hockley 132/11kv,78.0,46.28,,"-1.9003,52.4892",Nechells 132kV,WPD
Hockley Farm Road 33 11kv S Stn,13.0,13.0,,"-1.1876,52.6303",Enderby 132kV,WPD
Holbeach 33 11kv S Stn,18.5,16.1,,"0.0295,52.8168",Walpole 132kV,WPD
Holbrook Lane 33/6.6kv,24.0,20.490000000000002,,"-1.5072,52.4354",Berkswell 132kV,WPD
Holford,2.92,1.27,,"-3.1967,51.1691",Bridgwater_Taunton,WPD
Hollicombe,10.0,7.640000000000001,,"-3.5571,50.4537",Abham_Exeter _Landulph,WPD
Holme Carr 33 11kv S Stn,13.0,8.17,,"-1.165,53.3133",Chesterfield 132kV,WPD
Holsworthy,10.0,8.27,,"-4.3563,50.8058",Alverdiscott_Indian Queens,WPD
Holwell 33 11kv S Stn,21.0,12.12,,"-0.9198,52.7752",Grendon 132kV,WPD
Holyhead Road 33 11kv S Stn,23.0,13.29,,"-1.5435,52.417",Berkswell 132kV,WPD
Honiton Heathfield,10.5,9.89,,"-3.206,50.7912",Abham_Exeter _Landulph,WPD
Hookgate 33/11kv,7.5,4.04,,"-2.3799,52.913",Cellarhead 132kV,WPD
Hopton 33 11kv S Stn,11.0,11.0,,"-1.6098,53.0888",Willington 132kV,WPD
Horncastle 33 11kv S Stn,18.0,18.0,,"-0.1122,53.2181",Bicker Fen 132kV,WPD
Hortonwood 132/11kv,63.0,34.2,,"-2.4891,52.719",Ironbridge & Shrewsbury 132kV,WPD
Hucknall 33 11kv S Stn,38.0,19.71,,"-1.1987,53.0413",Chesterfield 132kV,WPD
Huthwaite 33 11kv S Stn,24.0,15.57,,"-1.291,53.1274",Chesterfield 132kV,WPD
I54 Business Park 33/11kv,78.0,19.14,,"-2.1419,52.6305",Bushbury 132kV,WPD
Ilfracombe,22.86,9.94,,"-4.1108,51.1998",Alverdiscott_Indian Queens,WPD
Ilkeston 33 11kv S Stn,21.75,21.75,,"-1.3245,52.9759",Willington 132kV,WPD
Ingoldmells 33 11kv S Stn,23.0,17.21,,"0.3315,53.1801",Bicker Fen 132kV,WPD
Interlink Park 33 11kv S Stn,23.0,11.08,,"-1.3465,52.6989",Enderby 132kV,WPD
Ipsley 66/11kv,78.0,33.28,,"-1.9145,52.296",Feckenham 66kV,WPD
Ironbridge,14.0,5.91,,"-3.2523,51.5274",Upper Boat 132 & 33 kV,WPD
Irthlingborough 11kv S Stn,24.0,13.14,,"-0.6141,52.3198",Grendon 132kV,WPD
Isles Of Scilly,5.5,3.74,,"-6.3097,49.914",Alverdiscott_Indian Queens,WPD
Ivybridge,17.25,9.5,,"-3.9256,50.3869",Abham_Exeter _Landulph,WPD
Jaguar Browns Lane 33/11kv,20.0,8.32,,"-1.5558,52.438",Berkswell 132kV,WPD
Jersey Marine,15.2,5.229999999999999,,"-3.8722,51.6242",Swansea North 132 kV,WPD
Jupiter 33 11kv S Stn,31.0,22.21,,"-1.1645,52.6264",Enderby 132kV,WPD
Kenilworth 33 11kv S Stn,24.0,23.63,,"-1.5846,52.3371",Berkswell 132kV,WPD
Kenswick 66/11kv,6.5,6.4,,"-2.3109,52.228",Bishops Wood 132kV,WPD
Ketley 33/11kv (Reporting),52.0,14.100000000000001,,"-2.4838,52.6943",Ironbridge & Shrewsbury 132kV,WPD
Kettering North 33 11kv S Stn,23.0,5.460000000000001,,"-0.7351,52.425",Grendon 132kV,WPD
Keynsham East,10.0,8.36,,"-2.4922,51.4123",Seabank,WPD
Keynsham West,17.25,6.35,,"-2.5063,51.414",Iron Acton,WPD
Keyworth 33 11kv S Stn,12.0,8.2,,"-1.0799,52.869",Ratcliffe 132kV,WPD
Kibworth 11kv S Stn,23.0,11.62,,"-1.0234,52.5373",Grendon 132kV,WPD
Kidderminster 132/33/11kv Reporting,78.0,39.32,,"-2.2508,52.3828",Bishops Wood 132kV,WPD
Kidwelly,7.6,3.46,,"-4.2889,51.7439",Swansea North 132 kV,WPD
Kiln Farm 33 11kv S Stn,23.0,15.42,,"-0.8255,52.0493",East Claydon 132kV,WPD
Kilton Rd 33 11kv S Stn,23.0,17.14,,"-1.1111,53.3084",Staythorpe 132kV,WPD
Kingsbridge,17.25,11.95,,"-3.7796,50.2852",Abham_Exeter _Landulph,WPD
Kingsley Holt 33/11kv,9.75,5.58,,"-1.9693,53.0091",Cellarhead 132kV,WPD
Kingstanding 132/11kv,78.0,48.16,,"-1.8798,52.5556",Bustleholm 132kV,WPD
Kingsthorpe 33 11kv S Stn,21.75,13.19,,"-0.9006,52.2648",Grendon 132kV,WPD
Kingston 33/11kv,23.0,13.87,,"-0.6874,52.0412",East Claydon 132kV,WPD
Kingsweston,23.82,17.98,,"-2.684,51.5113",Seabank,WPD
Kington 66/11kv,9.75,8.29,,"-3.0073,52.2124",Bishops Wood 132kV,WPD
Kinver 33/11kv,13.0,11.56,,"-2.2145,52.4408",Bishops Wood 132kV,WPD
Kirton 33 11kv S Stn,12.0,7.61,,"-0.0575,52.9218",Walpole 132kV,WPD
Knighton 66/11kv,5.5,5.02,,"-3.0419,52.3368",Bishops Wood 132kV,WPD
Knypersley 33/11kv,23.0,10.41,,"-2.1786,53.0987",Cellarhead 132kV,WPD
Lady Windsor,3.5,2.3200000000000003,,"-3.3561,51.6367",Upper Boat 132 & 33 kV,WPD
Lampeter Primary,11.4,6.4,,"-4.0891,52.0946",Swansea North 132 kV,WPD
Laneast,5.0,3.44,,"-4.4827,50.6178",Alverdiscott_Indian Queens,WPD
Langage,17.25,8.01,,"-4.0166,50.3855",Abham_Exeter _Landulph,WPD
Langage Energy Centre,5.0,0.1299999999999999,,"-4.011,50.3885",Abham_Exeter _Landulph,WPD
Langdale Drive 33 11kv S Stn,23.0,17.990000000000002,,"-1.4365,52.5299",Coventry 132kV,WPD
Langrick 33 11kv S Stn,6.0,4.67,,"-0.1246,53.012",Walpole 132kV,WPD
Lanner,10.5,8.36,,"-5.1969,50.2096",Alverdiscott_Indian Queens,WPD
Lanreath,6.25,3.14,,"-4.5848,50.3785",Abham_Exeter _Landulph,WPD
Lapford,6.25,4.27,,"-3.8093,50.8527",Abham_Exeter _Landulph,WPD
Launceston,20.0,11.84,,"-4.3558,50.6292",Alverdiscott_Indian Queens,WPD
Lawes Bridge,22.86,14.479999999999999,,"-3.5517,50.4847",Abham_Exeter _Landulph,WPD
Lawford 33 11kv S Stn,21.75,17.06,,"-1.2882,52.3754",Coventry 132kV,WPD
Laywell Brixham,14.0,10.83,,"-3.5237,50.3843",Abham_Exeter _Landulph,WPD
Leadenham 33 11kv S Stn,12.0,9.91,,"-0.577,53.046",Bicker Fen 132kV,WPD
Leaton 33/11kv,9.75,4.77,,"-2.5752,52.7025",Ironbridge & Shrewsbury 132kV,WPD
Ledbury 66/11kv,15.0,14.74,,"-2.4268,52.0466",Bishops Wood 132kV,WPD
Leebotwood 33/11kv,9.75,8.120000000000001,,"-2.7664,52.5784",Ironbridge & Shrewsbury 132kV,WPD
Leek 33/11kv,20.0,18.72,,"-2.0326,53.1021",Cellarhead 132kV,WPD
Leicester East 6 6kv S Stn,21.8,17.96,,"-1.1015,52.6299",Enderby 132kV,WPD
Leicester North 11kv S Stn,23.0,23.0,,"-1.1435,52.6468",Enderby 132kV,WPD
Lenton 33/11kv,23.0,17.85,,"-1.1888,52.9439",Ratcliffe 132kV,WPD
Leominster 66/11kv,40.0,15.86,,"-2.7609,52.2288",Bishops Wood 132kV,WPD
Lero 33 6 6kv S Stn,26.4,13.53,,"-1.1276,52.6445",Enderby 132kV,WPD
Lichfield 132/11kv,72.0,51.11,,"-1.8176,52.6982",Rugeley 132kV,WPD
Lifton,10.5,5.97,,"-4.2702,50.6434",Abham_Exeter _Landulph,WPD
Lime Street Gorseinon,17.1,7.450000000000001,,"-4.0379,51.6686",Swansea North 132 kV,WPD
Lime Tree Place 33 11kv S Stn,38.0,21.36,,"-1.1911,53.1414",Chesterfield 132kV,WPD
Lincoln No 2 11kv S Stn,39.0,27.4,,"-0.5216,53.2282",West Burton 132kV,WPD
Linketty Lane,17.25,10.65,,"-4.064,50.3898",Abham_Exeter _Landulph,WPD
Liskeard,17.25,13.56,,"-4.4518,50.4487",Abham_Exeter _Landulph,WPD
Litchard,23.0,16.009999999999998,,"-3.5735,51.524",Pyle 132 kV,WPD
Little Hallam 33 11kv S Stn,26.0,20.12,,"-1.309,52.9598",Willington 132kV,WPD
Little Irchester 33 11kv S Stn,23.0,12.92,,"-0.6796,52.2875",Grendon 132kV,WPD
Llanarth Primary,7.07,5.07,,"-4.3211,52.1885",Swansea North 132 kV,WPD
Llandarcy,23.0,9.86,,"-3.8516,51.6496",Swansea North 132 kV,WPD
Llandeilo,7.5,4.8100000000000005,,"-3.9878,51.8977",Swansea North 132 kV,WPD
Llandough,11.4,7.050000000000001,,"-3.1999,51.4462",Cardiff East & Aberthaw 132 kV,WPD
Llandovery,7.7,2.8200000000000003,,"-3.8054,51.9883",Swansea North 132 kV,WPD
Llandrindod Wells,10.0,7.25,,"-3.3877,52.2428",Rassau 132 kV,WPD
Llanelli Primary,30.0,16.560000000000002,,"-4.1721,51.6772",Swansea North 132 kV,WPD
Llanfihangel Ystrad,14.0,7.75,,"-4.1589,52.1765",Swansea North 132 kV,WPD
Llanfyrnach,1.8,1.8,,"-4.5876,51.9489",Swansea North 132 kV,WPD
Llangadog,7.7,2.83,,"-3.9018,51.9427",Swansea North 132 kV,WPD
Llangewydd,14.3,8.8,,"-3.599,51.5131",Pyle 132 kV,WPD
Llanishen,9.0,5.0600000000000005,,"-3.2051,51.5319",Cardiff East & Aberthaw 132 kV,WPD
Llanllwni,5.0,2.98,,"-4.2348,52.0475",Swansea North 132 kV,WPD
Llanrhidian,8.0,8.0,,"-4.1763,51.6068",Swansea North 132 kV,WPD
Llantarnam Primary,30.0,25.67,,"-3.0164,51.6299",Uskmouth 132 kV,WPD
Llynfi,20.1,13.66,,"-3.6114,51.5717",Margam 66 kV,WPD
Lockheed 33 11kv S Stn,24.0,11.31,,"-1.5403,52.272",Berkswell 132kV,WPD
Lockleaze,17.25,13.1,,"-2.5691,51.4849",Iron Acton,WPD
London Road 33 6 6kv S Stn,23.0,3.34,,"-1.5015,52.4034",Coventry 132kV,WPD
Long Eaton 33 11kv S Stn,39.0,36.27,,"-1.2749,52.898",Ratcliffe 132kV,WPD
Long Marston 66/11kv,9.4,9.08,,"-1.7823,52.1025",Feckenham 66kV,WPD
Long Sutton 33 11kv S Stn,19.5,15.36,,"0.1137,52.7783",Walpole 132kV,WPD
Longbridge,17.25,10.32,,"-4.084,50.393",Abham_Exeter _Landulph,WPD
Longbridge 132/11kv,78.0,43.0,,"-1.9741,52.3965",Kitwell 132kV,WPD
Longcliffe 33 11kv S Stn,23.0,9.75,,"-1.6592,53.0948",Willington 132kV,WPD
Longton 33/11kv (Reporting),78.0,45.66,,"-2.1334,52.9745",Cellarhead 132kV,WPD
Looe,10.5,8.5,,"-4.4821,50.3465",Abham_Exeter _Landulph,WPD
Lostwithiel,17.25,6.6899999999999995,,"-4.6592,50.4122",Alverdiscott_Indian Queens,WPD
Lower Chadnor 66/11kv,5.0,3.94,,"-2.8424,52.1693",Bishops Wood 132kV,WPD
Luckwell Bridge,2.48,2.34,,"-3.5633,51.1375",Bridgwater_Taunton,WPD
Ludlow 132/66/33/11kv Reporting,19.5,12.54,,"-2.6882,52.3666",Bishops Wood 132kV,WPD
Lutterworth 33 11kv S Stn,23.0,19.12,,"-1.2167,52.4553",Coventry 132kV,WPD
Lydeard St Lawrence Primary,6.25,3.34,,"-3.2386,51.0798",Bridgwater_Taunton,WPD
Lynton,6.25,2.91,,"-3.8485,51.2216",Alverdiscott_Indian Queens,WPD
Lypstone Farm,17.25,16.86,,"-2.9165,51.3512",Seabank,WPD
Mackworth 33 11kv S Stn,18.4,18.4,,"-1.5201,52.9207",Willington 132kV,WPD
Madeley 33/11kv,23.0,18.1,,"-2.4535,52.6507",Ironbridge & Shrewsbury 132kV,WPD
Madley 66/11kv,9.75,5.67,,"-2.8486,52.0363",Bishops Wood 132kV,WPD
Maerdy,7.5,2.16,,"-3.4882,51.6812",Swansea North 132 kV,WPD
Maesarddafen,14.0,9.530000000000001,,"-4.127,51.6778",Swansea North 132 kV,WPD
Magna Park 33 11kv S Stn,23.0,9.29,,"-1.2506,52.4491",Coventry 132kV,WPD
Magor Primary,30.0,12.86,,"-2.8448,51.5801",Uskmouth 132 kV,WPD
Malehurst 33/11kv,15.0,8.2,,"-2.9106,52.6502",Ironbridge & Shrewsbury 132kV,WPD
Mangotsfield,18.75,12.99,,"-2.4942,51.4863",Iron Acton,WPD
Mansfield 11kv S Stn,35.2,24.970000000000002,,"-1.1997,53.1559",Chesterfield 132kV,WPD
Mansfield St 33 11kv S Stn,38.0,38.0,,"-1.1334,52.6386",Enderby 132kV,WPD
Mantle Lane 33 11kv S Stn,26.0,23.36,,"-1.3751,52.7267",Enderby 132kV,WPD
Manton 33 11kv S Stn,21.75,12.01,,"-1.0959,53.2948",Staythorpe 132kV,WPD
Mapperley 33/11kv,38.0,23.28,,"-1.1309,52.9703",Stoke Bardolph 132kV,WPD
Marazion,10.5,6.66,,"-5.464,50.1368",Alverdiscott_Indian Queens,WPD
Marchington 33 11kv S Stn,13.0,8.95,,"-1.8026,52.8791",Willington 132kV,WPD
Market Deeping 33 11kv S Stn,22.0,11.79,,"-0.3012,52.6781",Walpole 132kV,WPD
Market Drayton 33/11kv,35.0,20.86,,"-2.4819,52.9019",Cellarhead 132kV,WPD
Market Harborough 33 11kv S Stn,20.0,14.309999999999999,,"-0.9025,52.4793",Grendon 132kV,WPD
Market Overton 33 11kv S Stn,7.5,5.8100000000000005,,"-0.6665,52.7587",Bicker Fen 132kV,WPD
Marlborough Road 33/11kv,21.0,17.16,,"-1.1342,52.9901",Stoke Bardolph 132kV,WPD
Marlborough Street 33/11kv,23.0,16.91,,"-0.7589,52.0622",East Claydon 132kV,WPD
Marldon,5.0,1.33,,"-3.5953,50.4533",Abham_Exeter _Landulph,WPD
Marle Hill 132/66/11kv Reporting,47.0,30.6,,"-2.0825,51.9105",Port ham 132kV,WPD
Marsh Barton,23.0,10.55,,"-3.5288,50.7063",Abham_Exeter _Landulph,WPD
Marsh Green,6.25,3.89,,"-3.3514,50.7391",Abham_Exeter _Landulph,WPD
Marsh Lane 33 11kv S Stn,23.0,13.24,,"-0.0136,52.9616",Walpole 132kV,WPD
Martock,10.5,10.46,,"-2.7731,50.9682",Bridgwater_Taunton,WPD
Matlock 33 11kv S Stn,23.0,12.75,,"-1.5509,53.1388",Willington 132kV,WPD
Mead Lane 33/11kv,36.0,19.97,,"-2.5376,51.7144",Port Ham 132kV,WPD
Meadow Lane 33 11kv S Stn,23.0,16.3,,"-1.3758,53.1021",Chesterfield 132kV,WPD
Meaford C 33/11kv Reporting,45.0,20.64,,"-2.1674,52.9314",Cellarhead 132kV,WPD
Meinciau,2.0,1.12,,"-4.2426,51.7697",Swansea North 132 kV,WPD
Melbourne 33/11kv,23.0,23.0,,"-1.4337,52.8092",Walpole 132kV,WPD
Melton Mowbray 11kv S Stn,23.0,18.62,,"-0.8697,52.7644",Grendon 132kV,WPD
Merlins Bridge,14.0,8.98,,"-4.9768,51.7919",Pembroke 132 kV,WPD
Merrivale,14.0,12.11,,"-4.1551,50.4141",Abham_Exeter _Landulph,WPD
Merthyr East Primary,30.0,20.58,,"-3.3607,51.7572",Upper Boat 132 kV,WPD
Metheringham 33 11kv S Stn,21.0,14.41,,"-0.4093,53.1351",West Burton 132kV,WPD
Mevagissey,10.5,5.7,,"-4.7996,50.2857",Alverdiscott_Indian Queens,WPD
Middle Barlington,3.9,2.03,,"-4.0569,50.9292",Alverdiscott_Indian Queens,WPD
Middle Fan,7.7,3.54,,"-3.4562,51.6681",Upper Boat 132 & 33 kV,WPD
Middlefield 33 11kv S Stn,21.75,16.44,,"-1.3744,52.556",Coventry 132kV,WPD
Midsomer Norton,17.25,13.8,,"-2.4844,51.2906",Seabank,WPD
Mill St Tonyrefail,22.9,7.599999999999998,,"-3.4302,51.5821",Upper Boat 132 & 33 kV,WPD
Millclose 33 11kv S Stn,13.0,10.52,,"-1.6161,53.1576",Willington 132kV,WPD
Millfield,17.25,16.69,,"-2.7206,51.1206",Bridgwater_Taunton,WPD
Misson 33 11kv S Stn,24.0,7.18,,"-0.9691,53.4482",Staythorpe 132kV,WPD
Misterton 33 11kv S Stn,7.5,4.54,,"-0.8439,53.4342",Staythorpe 132kV,WPD
Mitcheldean 33/11kv,15.0,6.82,,"-2.4989,51.8581",Port Ham 132kV,WPD
Modbury,5.0,3.75,,"-3.8939,50.3517",Abham_Exeter _Landulph,WPD
Moira 33 11kv S Stn,12.0,11.22,,"-1.5531,52.7407",Drakelow 132kV,WPD
Monmouth,22.9,12.679999999999998,,"-2.7296,51.8053",Rassau 132 kV,WPD
Montacute,10.5,5.9,,"-2.6971,50.9549",Axminster,WPD
Moorgreen 33 11kv S Stn,23.0,14.23,,"-1.2955,53.0231",Willington 132kV,WPD
Moreton 66/11kv,12.0,10.67,,"-1.7017,51.9942",Feckenham 66kV,WPD
Morlanga,7.7,2.37,,"-3.3083,51.4836",Upper Boat 132 & 33 kV,WPD
Morley 33/11kv,12.0,8.83,,"-1.4137,52.9684",Willington 132kV,WPD
Morriston Primary,30.0,30.0,,"-3.9137,51.6669",Swansea North 132 kV,WPD
Mortonhampstead,2.465,2.465,,"-3.7656,50.658",Alverdiscott_Indian Queens,WPD
Morwenstow,8.67,6.51,,"-4.5038,50.903",Alverdiscott_Indian Queens,WPD
Mount Bridge Boston 33 11kv S Stn,21.75,12.07,,"-0.0145,52.9691",Walpole 132kV,WPD
Mountain Ash,19.5,11.51,,"-3.3741,51.6788",Upper Boat 132 kV,WPD
Mountsorrel 33 11kv S Stn,23.0,16.759999999999998,,"-1.1325,52.7236",Ratcliffe 132kV,WPD
Mousehole,4.13,2.45,,"-5.5484,50.084",Alverdiscott_Indian Queens,WPD
Mullion,8.174,4.603999999999999,,"-5.2084,50.0218",Alverdiscott_Indian Queens,WPD
Nailsea,17.25,12.73,,"-2.7552,51.4264",Bridgwater_Taunton,WPD
Nailstone 33 11kv S Stn,12.0,6.81,,"-1.3617,52.6763",Enderby 132kV,WPD
Naishcombe Hill 33/11kv,7.7,7.7,,"-2.4273,51.4632",Iron Acton 132kV,WPD
Nantgaredig,4.0,2.66,,"-4.1912,51.8647",Swansea North 132 kV,WPD
Nantgarw Primary,30.0,12.39,,"-3.2695,51.5628",Upper Boat 132 kV,WPD
Nantwen,4.0,2.8899999999999997,,"-3.3129,51.6998",Upper Boat 132 kV,WPD
Nelson,9.6,8.34,,"-3.2944,51.6457",Upper Boat 132 & 33 kV,WPD
Nether Stowey,10.5,5.88,,"-3.1253,51.1485",Bridgwater_Taunton,WPD
Netherhills 33/11kv,15.0,7.93,,"-2.3406,51.7622",Iron Acton 132kV,WPD
Nevern,7.7,2.34,,"-4.7926,52.0158",Pembroke 132 kV,WPD
New Beacon Road Grantham 33 11kv S Stn,24.0,15.06,,"-0.6291,52.9132",Bicker Fen 132kV,WPD
New Lodge,14.0,5.380000000000001,,"-4.2282,51.688",Swansea North 132 kV,WPD
Newark Junction 33 11kv S Stn,38.0,28.490000000000002,,"-0.7986,53.0783",Staythorpe 132kV,WPD
Newbury,7.62,5.61,,"-2.4322,51.249",Seabank,WPD
Newcastle 132/11kv,117.0,57.54,,"-2.2424,53.0289",Cellarhead 132kV,WPD
Newcastle Emlyn South,14.0,6.63,,"-4.4719,52.0358",Swansea North 132 kV,WPD
Newdigate 33 11kv S Stn,21.75,3.5500000000000007,,"-1.4991,52.486",Coventry 132kV,WPD
Newent 66/11kv,15.6,10.559999999999999,,"-2.3802,51.9288",Bishops Wood 132kV,WPD
Newhouse Primary S/S,9.0,4.67,,"-2.6684,51.6218",Uskmouth 132 kV,WPD
Newlyn,4.82,3.83,,"-5.561,50.1101",Alverdiscott_Indian Queens,WPD
Newport 33/11kv,19.0,13.39,,"-2.3949,52.7649",Ironbridge & Shrewsbury 132kV,WPD
Newport East Primary,20.0,20.0,,"-2.9852,51.5862",Uskmouth 132 kV,WPD
Newport Pagnell 33 11kv S Stn,23.0,16.740000000000002,,"-0.7259,52.0759",East Claydon 132kV,WPD
Newport South Primary,30.0,23.27,,"-2.968,51.5669",Uskmouth 132 kV,WPD
Newport Street,14.0,8.35,,"-4.1638,50.3686",Abham_Exeter _Landulph,WPD
Newport West Primary,30.0,30.0,,"-3.0054,51.5669",Uskmouth 132 kV,WPD
Newquay Trencreek Ln,9.6,7.97,,"-5.0565,50.4133",Alverdiscott_Indian Queens,WPD
Newquay Trevemper,17.25,15.22,,"-5.0704,50.3975",Alverdiscott_Indian Queens,WPD
Newton Abbot Main,28.86,22.08,,"-3.5991,50.5338",Abham_Exeter _Landulph,WPD
Newton Ferrers,6.25,2.25,,"-4.0268,50.3271",Abham_Exeter _Landulph,WPD
Newton Poppleford,6.25,2.88,,"-3.2911,50.7002",Abham_Exeter _Landulph,WPD
Newton Road 33 11kv S Stn,29.0,17.4,,"-0.753,51.9904",East Claydon 132kV,WPD
Newton St Cyres,6.25,2.94,,"-3.5691,50.7752",Abham_Exeter _Landulph,WPD
Neyland,7.7,4.36,,"-4.9647,51.7174",Pembroke 132 kV,WPD
Normanton 33 11kv S Stn,38.0,22.83,,"-1.4924,52.8991",Willington 132kV,WPD
North Hykeham 33 11kv S Stn,24.0,18.82,,"-0.5996,53.1925",West Burton 132kV,WPD
North Intake,26.0,16.53,,"-4.1814,50.3865",Abham_Exeter _Landulph,WPD
North Street Langport,10.5,5.9,,"-2.8273,51.0396",Bridgwater_Taunton,WPD
North Tawton,10.5,4.67,,"-3.9139,50.796",Alverdiscott_Indian Queens,WPD
North Wheatley 33/11kv,7.5,6.99,,"-0.8825,53.372",Staythorpe 132kV,WPD
North Wilford 33 11kv S Stn,35.0,23.130000000000003,,"-1.1636,52.9348",Ratcliffe 132kV,WPD
Northam,6.76,4.92,,"-4.2098,51.042",Alverdiscott_Indian Queens,WPD
Northampton East 11kv S Stn,23.0,12.46,,"-0.8372,52.2433",Grendon 132kV,WPD
Northampton West 11kv S Stn,26.4,26.4,,"-0.9131,52.2457",Grendon 132kV,WPD
Northcote St.,21.3,13.490000000000002,,"-3.1712,51.4905",Cardiff East & Aberthaw 132 kV,WPD
Nottage,23.0,10.35,,"-3.7022,51.4911",Pyle 132 kV,WPD
