Scenario (Short Name),Licence Area,Substation Name,Supply Voltage (kV),Voltage (kV),BSP Group,GSP,Substation Location,2022 Thermal Demand Headroom (MW),2023 Thermal Demand Headroom (MW),2024 Thermal Demand Headroom (MW),2025 Thermal Demand Headroom (MW),2026 Thermal Demand Headroom (MW),2027 Thermal Demand Headroom (MW),2028 Thermal Demand Headroom (MW),2029 Thermal Demand Headroom (MW),2030 Thermal Demand Headroom (MW),2031 Thermal Demand Headroom (MW),2035 Thermal Demand Headroom (MW),2040 Thermal Demand Headroom (MW),2045 Thermal Demand Headroom (MW),2050 Thermal Demand Headroom (MW),Bulk Supply Point or Primary,Scenario Full name,Output parameter,X,Y,location
Best View Plan (PS),NPgY,WORSBROUGH PARK,66.0,11.0,West Melton,WEST MELTON SECTION 3,S70 5LY,10.016632639720529,10.000715083454287,9.949454035336215,9.791765568988613,9.577512444856145,9.29642562164032,8.868552459476494,8.340754075075578,7.404957787710339,6.7339624833890035,3.5095032890207776,-0.36215766747793054,-3.08058934731692,-4.6277098854219645,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),435792.0,402447.0,"53.51748566557543, -1.4616765938594358"
CT (DFES),NPgY,ABBEY ROAD,33.0,11.0,Kirkstall C/Ring Road Horsforth,KIRKSTALL B,LS5  3NF,15.54158511747574,15.678809402449282,15.656944560071757,15.565792458953602,15.362287296266704,15.058799105506214,14.659902430866289,14.111885040875677,13.477435849785422,12.66738513445901,9.466823299019858,7.1926851577313045,6.691398593127122,6.859261975583152,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),424557.0,436941.0,"53.82815865850265, -1.6283949201326064"
LTW (DFES),NPgY,PONTEFRACT LANE 1/2,33.0,11.0,Leeds East,SKELTON GRANGE,LS9 0JG,11.723656722767725,11.918020022131785,12.070997984723425,12.207982944802563,12.322665586306938,12.380826910390375,12.424129099192948,12.459480486379713,12.47400068372874,12.284535043549802,11.183008894948202,8.313460660382967,6.589232614971621,6.979889758029767,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),432389.0,432468.0,"53.78752978420419, -1.509878676403526"
CT (DFES),NPgY,BINGLEY 132/33KV,132.0,33.0,Bingley 132/33kV,BRADFORD WEST,BD16 2RD,69.43167273971503,70.26202700178362,70.31312487219253,70.07014341330498,69.2675726341071,68.01612184696504,66.32482510038886,63.89214338319752,61.03940252758892,57.14349613334276,41.37818621708587,28.358779129359235,24.75439751775467,25.21406550833855,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),410571.0,439667.0,"53.85312906586355, -1.8407859676828937"
CT (DFES),NPgY,AIREDALE ROAD,33.0,11.0,Bingley 132/33kV,BRADFORD WEST,BD21 4LJ,11.029123906799795,11.199042145281249,11.307500308587873,11.399085476932765,11.443453484130634,11.462064128898543,11.454282769595425,11.40296847684003,11.325487988596135,11.111202034833685,10.05760490620394,8.40094195025595,7.776917765489699,7.838317926660922,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),407402.0,441554.0,"53.87014326155644, -1.8889153224822175"
LTW (DFES),NPgY,PRINCE OF WALES,33.0,11.0,Featherstone,FERRYBRIDGE B,WF8  4PR,10.172325062761123,10.384991461486289,10.337211062683934,10.154244611805751,9.823089565924072,9.288606218311605,8.566763610261834,7.756137077053809,6.814161523950602,5.565360340331207,1.3300222819534788,-0.9134105745169947,-0.8036983379270701,-0.2819710473429531,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),445048.0,422668.0,"53.69851448784072, -1.3191771499068983"
CT (DFES),NPgY,BLYTON,132.0,33.0,Blyton,KEADBY,DN21 3NS,35.31585113256583,35.364651200355674,34.731283903867634,33.89239022344181,32.588361936804816,30.7931141315742,28.451008023575042,25.59254423836998,22.27176519432122,17.836912243689483,0.90408267167426,-11.115303855977714,-14.531653435282337,-14.552904132983755,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),485552.0,393953.0,"53.43542572491959, -0.7136844614172959"
CT (DFES),NPgY,ALFRED GELDER STREET,33.0,11.0,Hull South,CREYKE BECK,HU1  1EP,11.453110066678565,11.591470275303568,11.68734216966419,11.769805339328164,11.77970992687505,11.775160356974549,11.751711441904346,11.70897157626794,11.650153355255298,11.449149617665741,10.628945733060311,9.716362479053185,9.465256723853999,9.534631545734683,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),510116.0,428910.0,"53.74494463387937, -0.33175797753220304"
LTW (DFES),NPgY,PROSPECT ROAD,33.0,11.0,Lindley,ELLAND,HD3 4UY,12.393206080036348,12.709862407594569,12.82662395680174,12.860011401560188,12.805589414106763,12.59181498562546,12.238845928916502,11.829355765093908,11.343901206247821,10.607271639043024,8.226080393957067,7.110050421347456,7.468813277194927,7.9890530190785345,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),410690.0,416813.0,"53.64771509636957, -1.839759258814232"
CT (DFES),NPgY,HALIFAX 132/33KV,132.0,33.0,Halifax 132/33kV,ELLAND,HX1 1XB,43.12708098733337,43.51999710192397,43.58814125307701,43.51199960725521,43.144001703134414,42.57511250641346,41.79960329512451,40.685051939729156,39.355745930121095,37.41496571971177,29.279279866997236,22.21141084505833,20.548605362998742,20.753398990467694,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),409452.0,425547.0,"53.72624067792195, -1.8582243974460706"
CT (DFES),NPgY,ARUNDEL STREET,33.0,11.0,Sheffield City,SHEFFIELD CITY,S1 4PJ,8.192597864185498,8.34749515121484,8.4792058788727,8.60364393140393,8.688377656663494,8.76715144590177,8.837275594393931,8.898784384290616,8.95453739038015,8.880309663099682,8.606858380553504,8.43437223349529,8.49339736028987,8.620260480009778,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),435348.0,386666.0,"53.375674394814126, -1.470139541261271"
LTW (DFES),NPgY,RAWMARSH ROAD 1_2,132.0,11.0,Rawmarsh Road 1_2,WEST MELTON / THORPE MARSH,S60  1RR,18.739802392123114,19.12992198567598,19.25250646649574,19.256878225320538,19.135802454945978,18.79675721954138,18.265737011988364,17.653734215170598,16.91798094816368,15.698852040473398,11.40994809489641,8.83568983838683,8.62811056766985,8.814631894260447,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),442855.0,393468.0,"53.436256771828596, -1.3563854089620457"
CT (DFES),NPgY,HECKMONDWIKE,132.0,33.0,Heckmondwike,SKELTON GRANGE,WF16 9LU,20.956035161705366,21.624685038236407,21.69382879857973,21.528443543134806,20.928396514328213,19.982140159177597,18.702622400421234,16.832179894020896,14.631277212688815,11.606345167781072,-0.9086483869824065,-11.787477828475936,-14.784677055181824,-14.261688609797183,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),421199.0,423938.0,"53.71143660909919, -1.6802995413954955"
CT (DFES),NPgY,AUDBY LANE,33.0,11.0,Bramham,FERRYBRIDGE B,LS22 7SU,6.139928385705694,6.367772425227798,6.494458531151789,6.591797961119383,6.580897800635498,6.525347579553806,6.421652514926546,6.246785892051644,6.027461935990633,5.57013817469409,3.59458404249807,1.2489728127364188,0.38739168044871164,0.361342015428054,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),440851.0,448724.0,"53.93303450964005, -1.379291710005568"
LTW (DFES),NPgY,RAWSON ROAD,33.0,11.0,Girlington,BRADFORD WEST,BD1  3SH,12.533205683802557,12.762973534828097,12.940830569527694,13.097367950820008,13.228582589419256,13.303147885090633,13.349552110059282,13.389167935791209,13.418930961816443,13.236908792297628,12.560978184324437,11.991969156168041,11.946381795180232,12.132921662529437,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),415999.0,433398.0,"53.79664667203384, -1.758595406454874"
CT (DFES),NPgY,HOLMFIELD,132.0,33.0,Holmfield,BRADFORD WEST,HX2 9AY,63.041279401313176,63.74955465744715,63.7109917312336,63.32705287689249,62.25269789019808,60.616086006526594,58.4329236787645,55.14286563369014,51.29138362769048,45.96219754329624,24.449828773767123,6.078951230299765,0.8698482531219724,1.7361124893469935,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),408320.0,428262.0,"53.75066219346606, -1.8753088029762424"
CT (DFES),NPgY,BAILIFF BRIDGE,33.0,11.0,Brighouse 132/33kV,ELLAND,HD6  4DT,16.747075213506612,12.001862966237578,11.987682393218002,11.924682175430618,11.775634598799728,11.553387138060968,11.259581964517166,10.826320052260881,15.16141046628616,14.467823405886488,11.71819420360931,9.629106458466829,9.132221662760866,9.296387806123075,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),414739.0,425009.0,"53.721283724071434, -1.7781209881237274"
LTW (DFES),NPgY,REVILL LANE,33.0,11.0,Attercliffe,WEST MELTON / THORPE MARSH,S13  7QX,16.938360027250653,17.104214759497637,17.126669930322297,17.088409349663905,16.98672357020426,16.751432076887127,16.413017173391395,16.04214756156763,15.607641255970218,14.999142336104434,13.043722398193495,11.928137352653534,12.106734636888161,12.493738772575831,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),442118.0,384875.0,"53.35908199992934, -1.3686222162045398"
CT (DFES),NPgY,LOW ROAD,132.0,33.0,Low Road,SKELTON GRANGE,LS10 1RH,149.73652575740283,150.86620192495445,151.64885056017567,152.32828881320694,152.63684214029996,152.80314411900088,152.81693921894424,152.591060702483,144.91851919923943,143.57194338006605,125.69337691735763,116.91323744698535,114.00928654491938,114.6291590987325,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),431507.0,431659.0,"53.78031269922058, -1.5233475734121702"
CT (DFES),NPgY,BALBY,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN4  8DG,9.107632845668972,9.21249110202981,9.283062359396757,9.34638200546513,9.368732092548068,9.379632628741138,9.377636008104773,9.344879442412747,9.300346985210844,9.105916702099604,8.303752184937972,7.403241436527422,6.89318999444583,6.570036991542871,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),457582.0,401277.0,"53.50504011648455, -1.133301111702663"
LTW (DFES),NPgY,ROYDS LANE,33.0,11.0,Wakefield North,SKELTON GRANGE,LS26 0BE,11.615125878676068,11.773125764441245,11.713641200607983,11.52067478582483,11.175921803026151,10.559098193810463,9.708821930578953,8.773793957143488,7.68787927145924,6.208592047071583,1.2529272560779567,-1.9767626932147344,-2.072975695747104,-1.1422021103937112,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),434704.0,427905.0,"53.7463705776453, -1.4752544132978507"
CT (DFES),NPgY,SAINT ANDREWS ROAD 132/33KV,132.0,33.0,Saint Andrews Road 132/33kV,SKELTON GRANGE,HD1 6SE,12.21513507521722,13.083453629902202,13.517058860754766,13.826848006534483,13.798760682140468,13.576870108551816,13.167115810830524,12.283591949098003,11.201613725809281,9.326517145214083,1.4747568934889799,-7.526359807626989,-10.820075033945969,-10.837678336800863,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),415144.0,417197.0,"53.65105754733428, -1.772362166272687"
CT (DFES),NPgY,BASLOW ROAD,33.0,11.0,Jordanthorpe,JORDANTHORPE,S17 3LT,15.414873885494101,15.500696476800266,15.43896062960031,15.331829122750218,15.14786247195611,14.87636344526737,14.512598034755154,14.001100979690081,13.403532016071791,12.60540536136646,9.414963974301697,6.977982662064445,6.345048007943049,6.4904589280898435,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),431829.0,380501.0,"53.32048430049954, -1.5236501079512177"
LTW (DFES),NPgY,SAINT STREET,33.0,11.0,Girlington,BRADFORD WEST,BD7  4EH,17.258575342132087,17.464827467834176,17.518804624784103,17.50861509416749,17.431976831891134,17.224290923592463,16.905454739059568,16.557064466067906,16.160795996429833,15.601404372984252,13.77347446206044,12.769630856847018,12.98366981562252,13.298077062696738,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),414138.0,431593.0,"53.780476977299706, -1.7869297050380917"
CT (DFES),NPgY,SALTEND 132/33KV,132.0,33.0,Saltend 132/33kV,SALTEND NORTH,HU12 8EY,20.88185842120925,21.038285240009348,21.197770849379946,21.361077834858946,21.524106002236607,21.69246441677261,21.86501884781169,22.041324002615678,22.222561091411613,22.140933730184027,21.799638287763777,21.342701186977322,20.852809279753888,20.31445233259845,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),516302.0,428839.0,"53.74296508275856, -0.238032046939469"
CT (DFES),NPgY,BATLEY,33.0,11.0,Thornhill 132kV,ELLAND,WF17 6HU,4.4967162190769585,4.806775114497611,4.984538805952386,5.122988448742362,5.155001158551904,5.131308322942235,5.0535589919727535,4.855444527589039,4.60119510602841,4.080142228761261,1.8164148997992235,-0.8427773216767704,-1.7347963984547619,-1.6388336201493985,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),424710.0,423458.0,"53.70696879694123, -1.6271449722444977"
LTW (DFES),NPgY,SALTERHEBBLE,33.0,11.0,Sowerby Bridge 132/33kV,ELLAND,HX3 0QH,7.992486993555158,8.401296232810614,8.53550778524056,8.549143752999093,8.425036504084433,8.013514044788833,7.409040564748416,6.734700277962968,5.945325879130536,4.774597157265887,0.8394237388111705,-1.7831914487366198,-1.8065255245272063,-0.9782681572941598,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),409583.0,422212.0,"53.696263144356756, -1.8563409429397792"
CT (DFES),NPgY,SCUNTHORPE SOUTH,132.0,33.0,Scunthorpe South,KEADBY,DN16 1BD,83.70176885266412,84.09476016317223,84.19359227589356,84.21069759999656,84.02528007678046,83.6960709069008,83.2344377800377,82.48753459867625,81.60986885659601,80.26831111546099,74.73215470946454,68.98087650206895,66.53371970859993,65.87200417464746,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),491294.0,409631.0,"53.57534359672361, -0.6227197435161989"
LTW (DFES),NPgY,SCARTHO,33.0,11.0,Yarborough Road 132/33kV,GRIMSBY WEST,DN33 3JL,5.415390508224398,5.875822565598156,5.941574950916852,5.834077066243317,5.53228625505502,4.852699688358644,3.9413585072920228,2.948385006607598,1.7855451445068802,0.14387048245483314,-5.016099761705053,-7.557008006925436,-6.967573962193285,-5.974888899295337,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),526055.0,405924.0,"53.53485027602011, -0.09951444701235304"
CT (DFES),NPgY,SILSDEN,132.0,33.0,Silsden,BRADFORD WEST,BD20 0ND,32.113753198631244,33.10001292767825,32.9677098845967,32.379532753224865,30.809480251274834,28.482790343236033,25.3945052823467,21.285719808785743,16.476713269667883,9.820454743505366,-16.66797897675518,-36.06224159352254,-40.81394546759819,-40.08071478435116,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),405115.0,445895.0,"53.90918641243627, -1.9236248894283288"
LTW (DFES),NPgY,SHERBURN,33.0,11.0,Bramham,FERRYBRIDGE B,LS25 6PL,6.611941241837382,6.762383179130872,6.839924853041303,6.875218447109212,6.859699021560875,6.766156569332047,6.65526652669022,6.553509681735374,6.429776625460363,5.976901330195304,4.167465829686311,1.1826742337770568,-0.5411559346062944,-0.6956702768807332,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),451461.0,433208.0,"53.79264849239617, -1.2203035259621828"
CT (DFES),NPgY,STAYGATE,132.0,33.0,Staygate,SKELTON GRANGE,BD6 1YA,56.1144474865594,57.2249567093092,57.66042187802829,57.853411301072654,57.49343680290224,56.77837565805565,55.71060370239448,54.00041342706588,51.94143075674404,48.73770422306528,35.31857219098549,22.269764856898547,18.382076589427157,18.935370601877523,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),416576.0,430096.0,"53.766950713994106, -1.7500121512797482"
LTW (DFES),NPgY,SHIPLEY,33.0,11.0,Bradford,BRADFORD WEST,DN21 5UT,12.860764414703988,13.120781503968502,13.271319765854834,13.377901085792969,13.438989543572655,13.377341435418266,13.237802030064453,13.100719490129116,12.93148015056342,12.519620917068838,11.313484372986439,10.479371905405507,10.677749033747643,10.934841750445434,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),492606.0,390273.0,"53.40116757270937, -0.6086161741443816"
CT (DFES),NPgY,THORNHILL 132KV,132.0,33.0,Thornhill 132kV,ELLAND,WF13 3JQ,38.94853981632831,39.974210093928505,40.022361096007955,39.66745808348146,38.48281744306901,36.666892503790024,34.210896941486226,30.730698832632513,26.631419406741884,20.898915815555043,-2.5705808003363586,-21.82225345175644,-26.882694265273756,-26.030959360587133,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),422987.0,420182.0,"53.67760259908029, -1.6534878812400307"
LTW (DFES),NPgY,SMITHY GREEN,66.0,11.0,Barugh 132/66kV,WEST MELTON SECTION 3,S71  1NQ,3.1648192794583956,3.242976143826634,3.2081287800126628,3.116417021584824,2.9683615080124985,2.7402526829442477,2.4203131202873145,2.0618725815569574,1.6406885906039035,1.073074929789093,-1.0574115280037901,-3.1510168853049283,-3.7057740381027156,-3.3940755486975718,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),434909.0,408660.0,"53.57338703833013, -1.4743017019662135"
CT (DFES),NPgY,WOLD NEWTON,132.0,33.0,Wold Newton,KEADBY,DN37 0SW,53.19778156637123,53.18951634860718,52.472165254400984,51.5893169906553,50.23838118447678,48.39897598885441,45.99932381786038,43.1281574878774,39.78687344710137,35.18196006259024,18.26627258344304,7.764677881724225,4.878334098406725,4.683720219580721,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),521580.0,399575.0,"53.478865734656566, -0.16945561057497527"
LTW (DFES),NPgY,SPENBOROUGH,33.0,11.0,Brighouse 132/33kV,ELLAND,BD19 5BT,17.93168699586319,18.2886570436268,18.38140226910282,18.358407451294088,18.207522749897393,17.81093441935404,17.220815221935954,16.55423450953289,15.764021691393157,14.643188702027182,10.815284796734709,8.645602370332345,8.84750451857104,9.538549880466782,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),419523.0,425092.0,"53.7218737192301, -1.7056192540112105"
CT (DFES),NPgY,ALLERTON HILL T2,33.0,11.0,Leeds North,SKELTON GRANGE,LS7 3QB,18.062493186765167,18.09738713912939,18.068294439027177,18.003187452282397,17.876497764824528,17.689133536742503,17.440764045854095,17.085445873827727,16.671454228514712,16.113932131708566,13.92647577935836,12.330549618743309,11.979461716040204,12.13276722570406,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),430431.0,437255.0,"53.83067136628643, -1.5391248216660285"
LTW (DFES),NPgY,SPRING MILL STREET,33.0,11.0,Staygate,SKELTON GRANGE,BD5 7HF,7.817117027002634,8.136676502771566,8.379772468927838,8.595121709819015,8.77852627446984,8.879600608681761,8.943486952520619,9.00555043658768,9.055046290394124,8.824975539818885,8.077136945131558,7.293375792500301,7.205276832140493,7.462988971279916,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),416367.0,431856.0,"53.782775991759, -1.7530900514339622"
CT (DFES),NPgY,ARMTHORPE,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN3  3DY,1.7750305025959925,1.841830943789974,1.754756669212254,1.6175733384998434,1.3822989228630593,1.053817033737273,0.6308397184610506,0.08470106983591563,-0.5467554621649509,-1.3920452719181977,-4.7565557727756484,-7.387595180984491,-8.16142224848889,-8.158676604486317,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),463453.0,405199.0,"53.539613348184616, -1.044003427408616"
LTW (DFES),NPgY,STANLEY STREET,33.0,11.0,Pitsmoor 3/4,PITSMOOR 3/4,S3 8HG,12.271641885312924,12.468507934892266,12.62068403102468,12.755234304677021,12.867214812184248,12.92024727165294,12.955044232753004,12.987805947067567,13.010139627339408,12.843282458916597,12.28887651475558,11.851675174582537,11.872289564803493,12.03390575363182,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),435666.0,388073.0,"53.38829948250586, -1.4652014724211466"
CT (DFES),NPgY,AUSTERFIELD,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN10 6HD,3.156426413423504,3.181729121489112,3.188193391768138,3.1892308191751493,3.167408272400941,3.1360949263458373,3.0934617649015337,3.0393320935815398,2.97585887062424,2.853697430304626,2.365224209453661,1.9335514060401602,1.7376881144711636,1.6290058547792325,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),466230.0,396280.0,"53.45911570340901, -1.0039870147980685"
LTW (DFES),NPgY,STANNINGTON ROAD,33.0,11.0,Neepsend,NEEPSEND,S6 5FH,12.619174077111596,12.814330882469388,12.758932080983742,12.565626471629452,12.218780693057859,11.53804391833996,10.591761973355606,9.57071583553265,8.412981464958207,6.849921109570467,1.7925143670094492,-0.8250017267688001,-0.24558300374270203,0.6416534257671529,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),432501.0,389186.0,"53.39850695332292, -1.5126732565897238"
CT (DFES),NPgY,BALME STREET,33.0,11.0,Bradford,BRADFORD WEST,BD1  4BA,13.989960823085855,14.141929352763961,14.231031873215011,14.301551992890168,14.307333407074841,14.289640701971415,14.247319167785784,14.160059350000266,14.050581654572325,13.80991487110277,12.869856097456527,11.816995745046746,11.464802358316351,11.4822774384971,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),416635.0,433485.0,"53.79740881482084, -1.7489355307965837"
LTW (DFES),NPgY,STOURTON 132/11KV,132.0,11.0,Stourton 132/11kV,SKELTON GRANGE,LS10 1SP,0.2885378631787887,0.5169657503881702,0.7397766842950393,0.9596081543288815,1.1757345436238253,1.3863926377196734,1.5919019619828187,1.7933906421723655,1.9902746445822874,1.9841331394170574,1.9507448208839762,1.9529008184012504,2.039119500481691,2.2039678153614712,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),433402.0,429988.0,"53.765176650929, -1.4947715735869371"
CT (DFES),NPgY,BARNSLEY ROAD,33.0,11.0,Pitsmoor 3/4,PITSMOOR 3/4,S5 7AU,22.892523452127623,23.016134979082743,23.044987264651525,23.041253138621027,22.978820747341334,22.867047625270605,22.708119231005682,22.463831967219296,22.17664593113664,21.77017093020272,20.132191632699794,18.788841765201056,18.420864499025768,18.49486976232543,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),436413.0,390618.0,"53.41112351185531, -1.4536775911045636"
LTW (DFES),NPgY,STOW,33.0,11.0,Blyton,KEADBY,LN1  2AJ,2.372820141483926,2.3385260490353996,2.2805409578029483,2.2146980813015915,2.1440794358591617,2.039840026885984,1.9392638857961186,1.8472623343208268,1.752132906305098,1.5419412656944775,0.9361243730434987,0.4251301572069064,0.22089760586589602,0.1839987951211821,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),487063.0,381434.0,"53.32267989420995, -0.694391730133417"
CT (DFES),NPgY,BARWICK,33.0,11.0,Whinmoor,FERRYBRIDGE B,LS15 8SW,11.9046153390673,12.037897495092729,12.007312440969336,11.905734752071599,11.66492108633039,11.306395459708414,10.82940609300954,10.13976323578353,9.334577211671416,8.260428764086763,3.9064690648272276,0.3395262585535441,-0.6276822422254433,-0.45499815074077077,Primary,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),437325.0,435841.0,"53.81751523151536, -1.4345560124626195"
LTW (DFES),NPgY,SWEET STREET,33.0,11.0,Low Road,SKELTON GRANGE,LS11 9TZ,17.730302371337714,17.871810068206933,17.99136678543104,18.101862270975822,18.200835090104523,18.271150039904924,18.330396700309812,18.388246988781447,18.440995289343185,18.357531470801703,18.035102080544924,17.55779656159251,17.393727668885134,17.528593267336046,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),429341.0,432601.0,"53.78890519911497, -1.5561271750714833"
LTW (DFES),NPgY,TADCASTER,33.0,11.0,Bramham,FERRYBRIDGE B,LS24 9PA,11.644711031088315,11.780829208742054,11.749646402350002,11.625127405915338,11.387076411789618,11.012345451061728,10.57185851454619,10.081759573822671,9.516251063033843,8.64271757646932,5.653780060230709,3.9606879407210585,3.57461899504019,3.676903328433994,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),448454.0,442654.0,"53.87782916724344, -1.264459972031411"
LTW (DFES),NPgY,THORNE,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN8  4NA,7.1733309448483595,7.3677723177355094,7.371598844226135,7.276185131185613,7.067320019000794,6.660917749689652,6.107938837315494,5.4851302341206285,4.741540001550465,3.602774898655337,-0.387424758877291,-3.105136223022207,-3.599257773016536,-3.152894096814446,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),470570.0,415720.0,"53.63325630454671, -0.9342559295544045"
LTW (DFES),NPgY,TICKHILL ROAD,66.0,11.0,Thurcroft,THURCROFT,S66 7QN,12.47071664251243,12.600987778127418,12.481748927644581,12.243558728236474,11.878926946390335,11.299302433140653,10.56127627859279,9.748489468795075,8.80353641830405,7.539176684242047,3.34577268522332,1.0176330634379767,1.0216379667656668,1.6322683488929712,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),455783.0,392140.0,"53.42311485723659, -1.1620397580256092"
LTW (DFES),NPgY,VARLEY STREET,33.0,11.0,Rodley,SKELTON GRANGE,LS28 6AN,8.53647401222482,8.873005420507132,8.953124013814021,8.916446388488014,8.755482771450435,8.364456474522594,7.7739325381373146,7.10871519495681,6.325228366439649,5.196946160907629,1.4239699207211594,-0.7487481250155668,-0.5241659210665048,0.1967244798818335,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),421977.0,434225.0,"53.80386277487264, -1.6677843121136988"
LTW (DFES),NPgY,WARREN LANE,33.0,11.0,Bramham,FERRYBRIDGE B,LS24 9NT,3.867221578722037,3.943121874038333,3.971426900889794,3.9745571183410258,3.9493770571373448,3.877736181717764,3.7741895192195365,3.65975982788315,3.521165045984004,3.2755472346170045,2.462161663431468,2.0526324416035298,2.1179590674509168,2.2411672083292196,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),444341.0,441925.0,"53.87164437394825, -1.327122197539041"
LTW (DFES),NPgY,WAVERLEY BUSINESS PARK,33.0,11.0,Wincobank,WINCOBANK,S60 5BL,24.691439356915758,24.80938379289614,24.927011580825422,25.045068141834268,25.161419893674722,25.26709905300182,25.374322704528044,25.484495167046877,25.59694391153984,25.551934422993032,25.391776414314876,25.18326392528965,25.01993782561756,24.861672260834865,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441450.0,387711.0,"53.384624813880315, -1.3782876459371496"
